"commentatorName","city","matches","price"
"Rahul Chauhan","New Delhi","0","₹ 1500/day, 500/match"
"Umar Inaam Shah Peerzada","Bandipora","0","₹ 1000/day, 500/match"
"Umar Inaam Shah Peerzada","Bandipora","0","₹ 1000/day, 500/match"
"Alekh Raghuwanshi","Betul","0","₹ 2000/day, 1000/match"
"Alekh Raghuwanshi","Betul","0","₹ 2000/day, 1000/match"
"Yasir Arfat","Punch","0","₹ 1500/day, 1000/match"
"Yasir Arfat","Punch","0","₹ 1500/day, 1000/match"
"Chetanya Sharma","Jaipur","0","₹ 5000/day, 3000/match"
"Chetanya Sharma","Jaipur","0","₹ 5000/day, 3000/match"
"Mohammed Musthafa","Sharjah","0","₹ 1200/day, 400/match"
"Mohammed Musthafa","Sharjah","0","₹ 1200/day, 400/match"
"Varun Gulati","New Delhi","0","₹ 2000/day, 1000/match"
"Varun Gulati","New Delhi","0","₹ 2000/day, 1000/match"
"Kailash Pannu","Barmer","0","₹ 400/day, 100/match"
"Kailash Pannu","Barmer","0","₹ 400/day, 100/match"
"SHEHRIYAR RAYEES","Kupwara","0","₹ 800/day, 500/match"
"SHEHRIYAR RAYEES","Kupwara","0","₹ 800/day, 500/match"
"Rahasya Gulia","Gurgaon","0","₹ 2500/day, 1000/match"
"Rahasya Gulia","Gurgaon","0","₹ 2500/day, 1000/match"
"Kunal Goswami","Faridabad","0","₹ 1000/day, 500/match"
"Kunal Goswami","Faridabad","0","₹ 1000/day, 500/match"
"Ratna Ram Akodiya","Merta","0","₹ 5000/day, 1000/match"
"Ratna Ram Akodiya","Merta","0","₹ 5000/day, 1000/match"
"surendra sagar","Merta","0","₹ 1000/day, 200/match"
"surendra sagar","Merta","0","₹ 1000/day, 200/match"
"Jitu","Jaipur","0","₹ 1500/day, 1000/match"
"Jitu","Jaipur","0","₹ 1500/day, 1000/match"
"Arvind 2","Giridih","0","₹ 800/day, 300/match"
"Arvind 2","Giridih","0","₹ 800/day, 300/match"
"Vishnu Ashiwar","Bharatpur (Rajasthan)","0","₹ 1000/day, 500/match"
"Vishnu Ashiwar","Bharatpur (Rajasthan)","0","₹ 1000/day, 500/match"
"Vishnu Kumawat","Barmer","0","₹ 700/day, 100/match"
"Vishnu Kumawat","Barmer","0","₹ 700/day, 100/match"
"Sunilchouhan","Surat","0","₹ 500/day, 500/match"
"Sunilchouhan","Surat","0","₹ 500/day, 500/match"
"Jitu Bnna","Jalore","0","₹ 2000/day, 1000/match"
"Jitu Bnna","Jalore","0","₹ 2000/day, 1000/match"
"A Kuddus","Patancheru","0","₹ 3000/day, 1000/match"
"A Kuddus","Patancheru","0","₹ 3000/day, 1000/match"
"Yatin","Delhi","0","₹ 1200/day, 500/match"
"Yatin","Delhi","0","₹ 1200/day, 500/match"
"Abhishek Rathi","Merta","0","₹ 150/day, 50/match"
"Abhishek Rathi","Merta","0","₹ 150/day, 50/match"
"Viney Suneja(Vini)","Kaithal","0","₹ 1500/day, 500/match"
"Viney Suneja(Vini)","Kaithal","0","₹ 1500/day, 500/match"
"Kandarp Trivedi","Ahmedabad","0","₹ 2000/day, 500/match"
"Kandarp Trivedi","Ahmedabad","0","₹ 2000/day, 500/match"
"Sher Mohd Khan","Merta","0","₹ 500/day, 200/match"
"Sher Mohd Khan","Merta","0","₹ 500/day, 200/match"
"Jayanti Lal Pratihar Bajarangi","Sayla","0","₹ 1000/day, 500/match"
"Jayanti Lal Pratihar Bajarangi","Sayla","0","₹ 1000/day, 500/match"
"Prabhu Karela","Bidasar","0","₹ 500/day, 200/match"
"Prabhu Karela","Bidasar","0","₹ 500/day, 200/match"
"Riyaz","Hyderabad (Telangana)","0","₹ 2000/day, 1000/match"
"Riyaz","Hyderabad (Telangana)","0","₹ 2000/day, 1000/match"
"Biswajit Patra","Ranchi","0","₹ 3000/day, 2000/match"
"Biswajit Patra","Ranchi","0","₹ 3000/day, 2000/match"
"Rakesh Singh","Ghaziabad","0","₹ 1200/day, 600/match"
"Rakesh Singh","Ghaziabad","0","₹ 1200/day, 600/match"
"Tejsingh","Faridabad","0","₹ 500/day, 500/match"
"Tejsingh","Faridabad","0","₹ 500/day, 500/match"
"Ramraj Choudhary","Merta","0","₹ 7500/day, 1500/match"
"Ramraj Choudhary","Merta","0","₹ 7500/day, 1500/match"
"Sourabh Shandilya","Jaipur","0","₹ 7000/day, 3000/match"
"Sourabh Shandilya","Jaipur","0","₹ 7000/day, 3000/match"
"Dr. Faheemuddin Khaja","Hyderabad (Telangana)","0","₹ 3000/day, 1500/match"
"Dr. Faheemuddin Khaja","Hyderabad (Telangana)","0","₹ 3000/day, 1500/match"
"Vikram Sa","Jodhpur","0","₹ 1000/day, 1000/match"
"Vikram Sa","Jodhpur","0","₹ 1000/day, 1000/match"
"Ashu Sharma","Noida","0","₹ 800/day, 300/match"
"Ashu Sharma","Noida","0","₹ 800/day, 300/match"
"manoj vishnoi bhambu malas","Merta","0","₹ 1500/day, 500/match"
"manoj vishnoi bhambu malas","Merta","0","₹ 1500/day, 500/match"
"Sahil","Gurugram","0","₹ 1500/day, 1000/match"
"Sahil","Gurugram","0","₹ 1500/day, 1000/match"
"SI nasirabad","Kuchera","0","₹ 500/day, 100/match"
"SI nasirabad","Kuchera","0","₹ 500/day, 100/match"
"Harish Chandora","Balotra","0","₹ 800/day, 300/match"
"Harish Chandora","Balotra","0","₹ 800/day, 300/match"
"Noushad Ali","Mangalore","0","₹ 500/day, 250/match"
"Noushad Ali","Mangalore","0","₹ 500/day, 250/match"
"Ramesh Choudhary","Jodhpur","0","₹ 1000/day, 200/match"
"Ramesh Choudhary","Jodhpur","0","₹ 1000/day, 200/match"
"Gopal Goswami","Ghaziabad","0","₹ 2000/day, 500/match"
"Gopal Goswami","Ghaziabad","0","₹ 2000/day, 500/match"
"Varun Sharma","Greater Noida","0","₹ 3000/day, 1000/match"
"Varun Sharma","Greater Noida","0","₹ 3000/day, 1000/match"
"Sharath Dhev","Coimbatore","0","₹ 600/day, 300/match"
"Sharath Dhev","Coimbatore","0","₹ 600/day, 300/match"
"shreyank m","New Delhi","0","₹ 2500/day, 1500/match"
"shreyank m","New Delhi","0","₹ 2500/day, 1500/match"
"MAHESH KUMAR PALIWAL","Jodhpur","0","₹ 550/day, 150/match"
"MAHESH KUMAR PALIWAL","Jodhpur","0","₹ 550/day, 150/match"
"Rishi Choudhary","Merta","0","₹ 1500/day, 500/match"
"Rishi Choudhary","Merta","0","₹ 1500/day, 500/match"
"Tanuj Jha","Delhi","0","₹ 600/day, 400/match"
"Tanuj Jha","Delhi","0","₹ 600/day, 400/match"
"Bharath","Tirupati","0","₹ 500/day, 300/match"
"Bharath","Tirupati","0","₹ 500/day, 300/match"
"Peer Ishfaq","Kupwara","0","₹ 1000/day, 1000/match"
"Peer Ishfaq","Kupwara","0","₹ 1000/day, 1000/match"
"Anjul Saxena","Aligarh","0","₹ 1200/day, 700/match"
"Anjul Saxena","Aligarh","0","₹ 1200/day, 700/match"
"Madan Bhati","Jodhpur","0","₹ 2000/day, 500/match"
"Madan Bhati","Jodhpur","0","₹ 2000/day, 500/match"
"Rahul Sariwal","Bikaner","0","₹ 500/day, 200/match"
"Rahul Sariwal","Bikaner","0","₹ 500/day, 200/match"
"Babu Nain","Jodhpur","0","₹ 1500/day, 500/match"
"Babu Nain","Jodhpur","0","₹ 1500/day, 500/match"
"Iqram Padihar","Didwana","0","₹ 1000/day, 500/match"
"Iqram Padihar","Didwana","0","₹ 1000/day, 500/match"
"Ajay Jangid","Sikar","0","₹ 500/day, 200/match"
"Ajay Jangid","Sikar","0","₹ 500/day, 200/match"
"Fasil Bhat","Kupwara","0","₹ 500/day, 500/match"
"Fasil Bhat","Kupwara","0","₹ 500/day, 500/match"
"Ab.Satar","Barmer","0","₹ 2000/day, 2000/match"
"Ab.Satar","Barmer","0","₹ 2000/day, 2000/match"
"Suresh","Barmer","0","₹ 500/day, 400/match"
"Suresh","Barmer","0","₹ 500/day, 400/match"
"Brar Vishavdeep","Mansa (Punjab)","0","₹ 3000/day, 2000/match"
"Brar Vishavdeep","Mansa (Punjab)","0","₹ 3000/day, 2000/match"
"Nikki","New Delhi","0","₹ 1500/day, 800/match"
"Nikki","New Delhi","0","₹ 1500/day, 800/match"
"Arjun Joshi Kanodia","Jodhpur","0","₹ 450/day, 150/match"
"Arjun Joshi Kanodia","Jodhpur","0","₹ 450/day, 150/match"
"Farhan Shuaib Husain","Delhi","0","₹ 1500/day, 500/match"
"Farhan Shuaib Husain","Delhi","0","₹ 1500/day, 500/match"
"Sameer Mohi Ud Din","Srinagar (Jammu and Kashmir)","0","₹ 0/day, 0/match"
"Sameer Mohi Ud Din","Srinagar (Jammu and Kashmir)","0","₹ 0/day, 0/match"
"Ispak Guruji","Sikar","0","₹ 1000/day, 100/match"
"Ispak Guruji","Sikar","0","₹ 1000/day, 100/match"
"Waseem Raja","Kupwara","0","₹ 500/day, 500/match"
"Waseem Raja","Kupwara","0","₹ 500/day, 500/match"
"Ankit kumar Angrej","Giridih","0","₹ 500/day, 200/match"
"Ankit kumar Angrej","Giridih","0","₹ 500/day, 200/match"
"Saddam Bhai","Didwana","0","₹ 1100/day, 550/match"
"Saddam Bhai","Didwana","0","₹ 1100/day, 550/match"
"Bhanu","Jodhpur","0","₹ 1000/day, 400/match"
"Bhanu","Jodhpur","0","₹ 1000/day, 400/match"
"Gopal","Merta","0","₹ 2000/day, 500/match"
"Gopal","Merta","0","₹ 2000/day, 500/match"
"Sahil Rajput","Shimla","0","₹ 2000/day, 1000/match"
"Sahil Rajput","Shimla","0","₹ 2000/day, 1000/match"
"Ravindar Singh","Merta","0","₹ 1000/day, 300/match"
"Ravindar Singh","Merta","0","₹ 1000/day, 300/match"
"Choudhary ji","Ladnun","0","₹ 1500/day, 500/match"
"Choudhary ji","Ladnun","0","₹ 1500/day, 500/match"
"Mr. Yogesh Santha","Mahwa","0","₹ 900/day, 300/match"
"Mr. Yogesh Santha","Mahwa","0","₹ 900/day, 300/match"
"Mohammad Rafik","Jaisalmer","0","₹ 400/day, 400/match"
"Mohammad Rafik","Jaisalmer","0","₹ 400/day, 400/match"
"ABDUL Khan","Jaisalmer","0","₹ 1000/day, 1000/match"
"ABDUL Khan","Jaisalmer","0","₹ 1000/day, 1000/match"
"DILIP TAPARIY","Barmer","0","₹ 1000/day, 1000/match"
"DILIP TAPARIY","Barmer","0","₹ 1000/day, 1000/match"
"Shahraz Rafiq","Banihal","0","₹ 10000/day, 1000/match"
"Shahraz Rafiq","Banihal","0","₹ 10000/day, 1000/match"
"Ankit Vyas MSD","Hyderabad (Telangana)","0","₹ 3000/day, 1700/match"
"Ankit Vyas MSD","Hyderabad (Telangana)","0","₹ 3000/day, 1700/match"
"Prince Parmar","Barmer","0","₹ 1000/day, 200/match"
"Prince Parmar","Barmer","0","₹ 1000/day, 200/match"
"Jetharam","Nagaur","0","₹ 500/day, 100/match"
"Jetharam","Nagaur","0","₹ 500/day, 100/match"
"Mr Prasanth","Chennai","0","₹ 1500/day, 600/match"
"Mr Prasanth","Chennai","0","₹ 1500/day, 600/match"
"Rahmath Ossom","Hyderabad (Telangana)","0","₹ 3000/day, 1500/match"
"Rahmath Ossom","Hyderabad (Telangana)","0","₹ 3000/day, 1500/match"
"Lajpat Panwar","Barmer","0","₹ 5000/day, 1000/match"
"Lajpat Panwar","Barmer","0","₹ 5000/day, 1000/match"
"AAMIR KHAN","Ratlam","0","₹ 1200/day, 500/match"
"AAMIR KHAN","Ratlam","0","₹ 1200/day, 500/match"
"Hardev Choudhury","Nagaur","0","₹ 1100/day, 600/match"
"Hardev Choudhury","Nagaur","0","₹ 1100/day, 600/match"
"Hrishikesh Badve","Pune Cantonment","0","₹ 2000/day, 1000/match"
"Hrishikesh Badve","Pune Cantonment","0","₹ 2000/day, 1000/match"
"Sumit Srivastava","Greater Noida","0","₹ 2000/day, 600/match"
"Sumit Srivastava","Greater Noida","0","₹ 2000/day, 600/match"
"H. KhaN","Delhi","0","₹ 2000/day, 500/match"
"H. KhaN","Delhi","0","₹ 2000/day, 500/match"
"T. Jawahar","Tiruvannamalai","0","₹ 300/day, 100/match"
"T. Jawahar","Tiruvannamalai","0","₹ 300/day, 100/match"
"Mohit Singh Bhati","Jodhpur","0","₹ 600/day, 300/match"
"Mohit Singh Bhati","Jodhpur","0","₹ 600/day, 300/match"
"Pranav Dutta","Noida","0","₹ 1500/day, 500/match"
"Pranav Dutta","Noida","0","₹ 1500/day, 500/match"
"Shubham","Sikar","0","₹ 1200/day, 500/match"
"Shubham","Sikar","0","₹ 1200/day, 500/match"
"Abdul Aziz","Giridih","0","₹ 650/day, 250/match"
"Abdul Aziz","Giridih","0","₹ 650/day, 250/match"
"Shahrukh","Hapur","0","₹ 1000/day, 2500/match"
"Shahrukh","Hapur","0","₹ 1000/day, 2500/match"
"Tariq Sharif","Ramban","0","₹ 1500/day, 500/match"
"Tariq Sharif","Ramban","0","₹ 1500/day, 500/match"
"utsav joshi","Surat","0","₹ 2500/day, 500/match"
"utsav joshi","Surat","0","₹ 2500/day, 500/match"
"Moiz Kukshiwala","Ajman","0","₹ 4000/day, 1500/match"
"Moiz Kukshiwala","Ajman","0","₹ 4000/day, 1500/match"
"Nitish Kalia","Chandigarh","0","₹ 5000/day, 3000/match"
"Nitish Kalia","Chandigarh","0","₹ 5000/day, 3000/match"
"Sahil Goswami","Jind","0","₹ 1000/day, 500/match"
"Sahil Goswami","Jind","0","₹ 1000/day, 500/match"
"Ramanan","Vellore","0","₹ 2000/day, 500/match"
"Ramanan","Vellore","0","₹ 2000/day, 500/match"
"Madan Lal Sagar","Balotra","0","₹ 2000/day, 2000/match"
"Madan Lal Sagar","Balotra","0","₹ 2000/day, 2000/match"
"Jagabhai Patel","Prantij","0","₹ 2000/day, 1500/match"
"Jagabhai Patel","Prantij","0","₹ 2000/day, 1500/match"
"Rakesh G","Bengaluru (Bangalore)","0","₹ 1000/day, 500/match"
"Rakesh G","Bengaluru (Bangalore)","0","₹ 1000/day, 500/match"
"Prafull Kumar","Sitamarhi","0","₹ 500/day, 1000/match"
"Prafull Kumar","Sitamarhi","0","₹ 500/day, 1000/match"
"Waseem Katriya Nd zakir Khan","Kupwara","0","₹ 1550/day, 1550/match"
"Waseem Katriya Nd zakir Khan","Kupwara","0","₹ 1550/day, 1550/match"
"Nasibul Alam","Barpeta","0","₹ 500/day, 500/match"
"Nasibul Alam","Barpeta","0","₹ 500/day, 500/match"
"Suraj Saxena","Bathinda","0","₹ 1500/day, 500/match"
"Suraj Saxena","Bathinda","0","₹ 1500/day, 500/match"
"Anand","Ajmer","0","₹ 150/day, 150/match"
"Anand","Ajmer","0","₹ 150/day, 150/match"
"Ankit Jatav","Delhi","0","₹ 800/day, 300/match"
"Ankit Jatav","Delhi","0","₹ 800/day, 300/match"
"Aqib Rather","Doda","0","₹ 700/day, 500/match"
"Aqib Rather","Doda","0","₹ 700/day, 500/match"
"keyur patel","Ahmedabad","0","₹ 1700/day, 400/match"
"keyur patel","Ahmedabad","0","₹ 1700/day, 400/match"
"Manohar Lal Khoth","Barmer","0","₹ 1200/day, 1/match"
"Manohar Lal Khoth","Barmer","0","₹ 1200/day, 1/match"
"Maha Raja","Tirunelveli","0","₹ 300/day, 300/match"
"Maha Raja","Tirunelveli","0","₹ 300/day, 300/match"
"Seetharam S","Bengaluru (Bangalore)","0","₹ 1000/day, 700/match"
"Seetharam S","Bengaluru (Bangalore)","0","₹ 1000/day, 700/match"
"K K Kanoujiya (Anuj)","Lucknow","0","₹ 1500/day, 900/match"
"K K Kanoujiya (Anuj)","Lucknow","0","₹ 1500/day, 900/match"
"Syyid Ali","Telangana State","0","₹ 3000/day, 1000/match"
"Syyid Ali","Telangana State","0","₹ 3000/day, 1000/match"
"Jatin Sharma","Jind","0","₹ 700/day, 500/match"
"Jatin Sharma","Jind","0","₹ 700/day, 500/match"
"Jayesh Chaudhary Padadar","Tharad","0","₹ 1000/day, 300/match"
"Jayesh Chaudhary Padadar","Tharad","0","₹ 1000/day, 300/match"
"Mushtaq Dialgam","Kupwara","0","₹ 1000/day, 1000/match"
"Mushtaq Dialgam","Kupwara","0","₹ 1000/day, 1000/match"
"Harish Abhinav","Hyderabad (Telangana)","0","₹ 2000/day, 1000/match"
"Harish Abhinav","Hyderabad (Telangana)","0","₹ 2000/day, 1000/match"
"Parviaz","Kupwara","0","₹ 500/day, 300/match"
"Parviaz","Kupwara","0","₹ 500/day, 300/match"
"Vivek Shukla","Mumbai","0","₹ 3000/day, 1500/match"
"Vivek Shukla","Mumbai","0","₹ 3000/day, 1500/match"
"Neeraj Poddar","Guwahati","0","₹ 3500/day, 1000/match"
"Neeraj Poddar","Guwahati","0","₹ 3500/day, 1000/match"
"Raku 2151","Nagaur","0","₹ 1000/day, 300/match"
"Raku 2151","Nagaur","0","₹ 1000/day, 300/match"
"Pavan Hadbe","Hyderabad (Telangana)","0","₹ 250/day, 250/match"
"Pavan Hadbe","Hyderabad (Telangana)","0","₹ 250/day, 250/match"
"Chandra Prakash Sharma","Jaipur","0","₹ 1500/day, 800/match"
"Chandra Prakash Sharma","Jaipur","0","₹ 1500/day, 800/match"
"Mohammed Hasan Nayani (MHN)","Bhavnagar","0","₹ 1000/day, 500/match"
"Mohammed Hasan Nayani (MHN)","Bhavnagar","0","₹ 1000/day, 500/match"
"SARUP JANGID","Barmer","0","₹ 1000/day, 400/match"
"SARUP JANGID","Barmer","0","₹ 1000/day, 400/match"
"Ali raza Jutt","Okara","0","₹ 5000/day, 3000/match"
"Ali raza Jutt","Okara","0","₹ 5000/day, 3000/match"
"Sunil kumar","Chennai","0","₹ 1500/day, 500/match"
"Sunil kumar","Chennai","0","₹ 1500/day, 500/match"
"Rosan Ali","Ajmer","0","₹ 1000/day, 500/match"
"Rosan Ali","Ajmer","0","₹ 1000/day, 500/match"
"Krishna","Lucknow","0","₹ 1500/day, 1000/match"
"Krishna","Lucknow","0","₹ 1500/day, 1000/match"
"Surendra Brahambhatt","Jaipur","0","₹ 1200/day, 500/match"
"Surendra Brahambhatt","Jaipur","0","₹ 1200/day, 500/match"
"Vibhor ch","Baraut","0","₹ 1200/day, 600/match"
"Vibhor ch","Baraut","0","₹ 1200/day, 600/match"
"j k","Jodhpur","0","₹ 2000/day, 1000/match"
"j k","Jodhpur","0","₹ 2000/day, 1000/match"
"Datta Balaso Pawar","Shirur","0","₹ 2000/day, 500/match"
"Datta Balaso Pawar","Shirur","0","₹ 2000/day, 500/match"
"Hirday Hitesh Agarwal","Surat","0","₹ 2500/day, 2000/match"
"Hirday Hitesh Agarwal","Surat","0","₹ 2500/day, 2000/match"
"K V K Chaitanya","Visakhapatnam","0","₹ 1000/day, 500/match"
"K V K Chaitanya","Visakhapatnam","0","₹ 1000/day, 500/match"
"Mohit Meena","Alwar","0","₹ 250/day, 200/match"
"Mohit Meena","Alwar","0","₹ 250/day, 200/match"
"Golu","Karnal","0","₹ 1500/day, 5000/match"
"Golu","Karnal","0","₹ 1500/day, 5000/match"
"ANKUSH SHARMA","Ghaziabad","0","₹ 2500/day, 900/match"
"ANKUSH SHARMA","Ghaziabad","0","₹ 2500/day, 900/match"
"Sachin Dudi","Nagaur","0","₹ 400/day, 500/match"
"Sachin Dudi","Nagaur","0","₹ 400/day, 500/match"
"Vijay Pandey","Lucknow","0","₹ 500/day, 300/match"
"Vijay Pandey","Lucknow","0","₹ 500/day, 300/match"
"Govind Darji","Bhinmal","0","₹ 1000/day, 1500/match"
"Govind Darji","Bhinmal","0","₹ 1000/day, 1500/match"
"Susheel Sharma","Dadri","0","₹ 1000/day, 1000/match"
"Susheel Sharma","Dadri","0","₹ 1000/day, 1000/match"
"Monish Lakshmi Rajan. R","Madurai","0","₹ 1200/day, 600/match"
"Monish Lakshmi Rajan. R","Madurai","0","₹ 1200/day, 600/match"
"M Jabir Manjeshwar","Ajman","0","₹ 1000/day, 250/match"
"M Jabir Manjeshwar","Ajman","0","₹ 1000/day, 250/match"
"MUDASSAR MUSTAKALI SHAIKH","Valsad","0","₹ 1500/day, 500/match"
"MUDASSAR MUSTAKALI SHAIKH","Valsad","0","₹ 1500/day, 500/match"
"Rudranyl Mukherjee","Bengaluru (Bangalore)","0","₹ 3000/day, 750/match"
"Rudranyl Mukherjee","Bengaluru (Bangalore)","0","₹ 3000/day, 750/match"
"Pawan Lakhara","Chandigarh","0","₹ 2000/day, 2000/match"
"Pawan Lakhara","Chandigarh","0","₹ 2000/day, 2000/match"
"Rakesh Mali","Jaitaran","0","₹ 400/day, 100/match"
"Rakesh Mali","Jaitaran","0","₹ 400/day, 100/match"
"Ganeshwaran Wasagan","Colombo","0","₹ 2500/day, 1000/match"
"Ganeshwaran Wasagan","Colombo","0","₹ 2500/day, 1000/match"
"A D","Chandigarh","0","₹ 200/day, 100/match"
"A D","Chandigarh","0","₹ 200/day, 100/match"
"Tanzil Shaikh","Amalner","0","₹ 1500/day, 1000/match"
"Tanzil Shaikh","Amalner","0","₹ 1500/day, 1000/match"
"Ibrez","Bengaluru (Bangalore)","0","₹ 10000/day, 5000/match"
"Ibrez","Bengaluru (Bangalore)","0","₹ 10000/day, 5000/match"
"Hemanth","Vijayawada","0","₹ 3000/day, 1500/match"
"Hemanth","Vijayawada","0","₹ 3000/day, 1500/match"
"Sagar Panchal","Tharad","0","₹ 1000/day, 300/match"
"Sagar Panchal","Tharad","0","₹ 1000/day, 300/match"
"rahul","Bhiwani","0","₹ 2000/day, 1500/match"
"rahul","Bhiwani","0","₹ 2000/day, 1500/match"
"Rahul Patel","Jodhpur","0","₹ 800/day, 250/match"
"Rahul Patel","Jodhpur","0","₹ 800/day, 250/match"
"C .P Verma","Serpur","0","₹ 2000/day, 2000/match"
"C .P Verma","Serpur","0","₹ 2000/day, 2000/match"
"Amritpal Singh Bhullar","Amritsar","0","₹ 2000/day, 500/match"
"Amritpal Singh Bhullar","Amritsar","0","₹ 2000/day, 500/match"
"Raj Mohmmad","Merta","0","₹ 1000/day, 1000/match"
"Raj Mohmmad","Merta","0","₹ 1000/day, 1000/match"
"Hari Vfc","Thiruvananthapuram","0","₹ 1000/day, 200/match"
"Hari Vfc","Thiruvananthapuram","0","₹ 1000/day, 200/match"
"Commentator Provider","Faridabad","0","₹ 1000/day, 400/match"
"Commentator Provider","Faridabad","0","₹ 1000/day, 400/match"
"Vikash Prajapati","Surat","0","₹ 4000/day, 1500/match"
"Vikash Prajapati","Surat","0","₹ 4000/day, 1500/match"
"Deepankar Deepu","Amravati","0","₹ 2000/day, 1500/match"
"Deepankar Deepu","Amravati","0","₹ 2000/day, 1500/match"
"Sandeep","New Delhi","0","₹ 2000/day, 700/match"
"Sandeep","New Delhi","0","₹ 2000/day, 700/match"
"Junned M Kumbhar","Kutch","0","₹ 500/day, 210/match"
"Junned M Kumbhar","Kutch","0","₹ 500/day, 210/match"
"Prakash Patel","Pali (Rajasthan)","0","₹ 1500/day, 500/match"
"Prakash Patel","Pali (Rajasthan)","0","₹ 1500/day, 500/match"
"Nishant Sharma","Jhunjhunu","0","₹ 500/day, 200/match"
"Nishant Sharma","Jhunjhunu","0","₹ 500/day, 200/match"
"Arsalan Khan","Srinagar (Jammu and Kashmir)","0","₹ 1200/day, 500/match"
"Arsalan Khan","Srinagar (Jammu and Kashmir)","0","₹ 1200/day, 500/match"
"Bhupendra Sharma","Kota (Rajasthan)","0","₹ 1000/day, 750/match"
"Bhupendra Sharma","Kota (Rajasthan)","0","₹ 1000/day, 750/match"
"Monish Lakshmi Rajan .R","Madurai","0","₹ 1800/day, 800/match"
"Monish Lakshmi Rajan .R","Madurai","0","₹ 1800/day, 800/match"
"Sadam Khan","Barmer","0","₹ 400/day, 200/match"
"Sadam Khan","Barmer","0","₹ 400/day, 200/match"
"CK MAHESH Kumar","Anantapur","0","₹ 3000/day, 2000/match"
"CK MAHESH Kumar","Anantapur","0","₹ 3000/day, 2000/match"
"A.Ghaffar Khan","Farah (Afghanistan)","0","₹ 500/day, 500/match"
"A.Ghaffar Khan","Farah (Afghanistan)","0","₹ 500/day, 500/match"
"Sanam Brar","Giddarbaha","0","₹ 100/day, 100/match"
"Sanam Brar","Giddarbaha","0","₹ 100/day, 100/match"
"Moiz Fouji","Islamabad","0","₹ 3500/day, 2000/match"
"Moiz Fouji","Islamabad","0","₹ 3500/day, 2000/match"
"Mughal Ramzan","Pali (Rajasthan)","0","₹ 2000/day, 800/match"
"Mughal Ramzan","Pali (Rajasthan)","0","₹ 2000/day, 800/match"
"Vamshhi Kumaar","Hyderabad (Telangana)","0","₹ 2000/day, 1000/match"
"Vamshhi Kumaar","Hyderabad (Telangana)","0","₹ 2000/day, 1000/match"
"Surayavanshi Sandeep Kumar","Hyderabad (Telangana)","0","₹ 1000/day, 2000/match"
"Surayavanshi Sandeep Kumar","Hyderabad (Telangana)","0","₹ 1000/day, 2000/match"
"Tushar Vyas","Navsari","0","₹ 3000/day, 1000/match"
"Tushar Vyas","Navsari","0","₹ 3000/day, 1000/match"
"Aarif","Srinagar (Jammu and Kashmir)","0","₹ 500/day, 500/match"
"Aarif","Srinagar (Jammu and Kashmir)","0","₹ 500/day, 500/match"
"AVNISH TYAGI","Ghaziabad","0","₹ 5000/day, 2500/match"
"AVNISH TYAGI","Ghaziabad","0","₹ 5000/day, 2500/match"
"Ramesh Bhadu","Barmer","0","₹ 1000/day, 1000/match"
"Ramesh Bhadu","Barmer","0","₹ 1000/day, 1000/match"
"Rohit","Delhi","0","₹ 600/day, 250/match"
"Rohit","Delhi","0","₹ 600/day, 250/match"
"Prahlad Chaudhary","Tharad","0","₹ 20000/day, 100/match"
